date,trading_code,last_traded_price,high,low,opening_price,closing_price,yesterdays_closing_price,trade,value_mn,volume
7/24/2014 0:00,1JANATAMF,6.1,6.2,6,6,6.1,6,39,1.5288,250500
,,,,,,,,,,
7/23/2014 0:00,1JANATAMF,6,6.1,6,6,6,6,20,0.1871,31000
,,,,,,,,,,
7/22/2014 0:00,1JANATAMF,6.1,6.1,6,6.1,6,6,31,0.4429,73000
,,,,,,,,,,
7/21/2014 0:00,1JANATAMF,6,6,6,6,6,6,26,0.372,62000
,,,,,,,,,,
7/20/2014 0:00,1JANATAMF,6,6,6,6,6,6,28,0.267,44500
,,,,,,,,,,
7/17/2014 0:00,1JANATAMF,6.1,6.1,5.9,5.9,6,6,43,0.463,76500
,,,,,,,,,,
7/16/2014 0:00,1JANATAMF,6.1,6.1,5.9,5.9,6,5.9,42,1.6049,264000
,,,,,,,,,,
7/15/2014 0:00,1JANATAMF,6,6,5.9,5.9,5.9,5.9,47,0.6669,112000
,,,,,,,,,,
7/14/2014 0:00,1JANATAMF,6,6,5.9,5.9,5.9,5.9,32,0.5474,91500
,,,,,,,,,,
7/13/2014 0:00,1JANATAMF,5.9,6,5.9,6,5.9,5.9,39,0.9649,161500
,,,,,,,,,,
7/10/2014 0:00,1JANATAMF,5.9,6.1,5.9,6.1,5.9,6,47,0.6237,103500
,,,,,,,,,,
7/9/2014 0:00,1JANATAMF,6,6.1,6,6,6,6,39,0.3487,57500
,,,,,,,,,,
7/8/2014 0:00,1JANATAMF,6,6.2,6,6,6,6.1,72,1.6702,278000
,,,,,,,,,,
7/7/2014 0:00,1JANATAMF,6.3,6.3,6.1,6.1,6.1,6.2,37,0.2596,42000
,,,,,,,,,,
7/6/2014 0:00,1JANATAMF,6.2,6.2,6.2,6.2,6.2,6.2,37,0.2976,48000
,,,,,,,,,,
7/3/2014 0:00,1JANATAMF,6.3,6.3,6.1,6.2,6.2,6.2,59,0.6088,97000
,,,,,,,,,,
7/2/2014 0:00,1JANATAMF,6.2,6.3,6.1,6.2,6.2,6.3,40,0.6634,106500
,,,,,,,,,,
6/30/2014 0:00,1JANATAMF,6.3,6.4,6.2,6.2,6.3,6.3,59,0.5611,89000
,,,,,,,,,,
6/29/2014 0:00,1JANATAMF,6.3,6.4,6.1,6.1,6.3,6.2,79,0.6141,97000
,,,,,,,,,,
6/26/2014 0:00,1JANATAMF,6.3,6.3,6.2,6.3,6.2,6.2,83,1.0094,161000
,,,,,,,,,,
6/25/2014 0:00,1JANATAMF,6.2,6.3,6,6,6.2,6.1,117,1.1017,176500
,,,,,,,,,,
6/24/2014 0:00,1JANATAMF,6.2,6.2,6,6,6.1,6,52,0.4959,81500
,,,,,,,,,,
6/23/2014 0:00,1JANATAMF,6,6.2,6,6.1,6,6,52,0.229,38000
,,,,,,,,,,
6/22/2014 0:00,1JANATAMF,6.1,6.2,6,6,6,6,51,1.1177,183500
,,,,,,,,,,
6/19/2014 0:00,1JANATAMF,6,6.1,6,6,6,6,48,0.2732,45500
,,,,,,,,,,
6/18/2014 0:00,1JANATAMF,6,6.1,6,6,6,6,53,0.6906,115000
,,,,,,,,,,
6/17/2014 0:00,1JANATAMF,6,6.1,6,6.1,6,6.1,54,0.4535,74500
,,,,,,,,,,
6/16/2014 0:00,1JANATAMF,6.1,6.3,6.1,6.2,6.1,6.2,76,1.4413,231000
,,,,,,,,,,
6/15/2014 0:00,1JANATAMF,6.2,6.3,6.2,6.3,6.2,6.3,42,0.2141,34500
,,,,,,,,,,
6/12/2014 0:00,1JANATAMF,6.3,6.5,6.1,6.1,6.3,6.1,88,1.562,247500
,,,,,,,,,,
6/11/2014 0:00,1JANATAMF,6.1,6.2,6.1,6.1,6.1,6.1,39,0.8694,142500
,,,,,,,,,,
6/10/2014 0:00,1JANATAMF,6.1,6.3,6,6.1,6.1,6,69,3.2229,527000
,,,,,,,,,,
6/9/2014 0:00,1JANATAMF,6.1,6.1,6,6.1,6,6,46,0.4613,76000
,,,,,,,,,,
6/8/2014 0:00,1JANATAMF,6.1,6.2,5.9,5.9,6,6,55,2.4811,411000
,,,,,,,,,,
6/5/2014 0:00,1JANATAMF,6.1,6.2,6,6.1,6,6.1,67,1.008,165500
,,,,,,,,,,
6/4/2014 0:00,1JANATAMF,6.1,6.2,6,6,6.1,6.1,51,0.5291,86500
,,,,,,,,,,
6/3/2014 0:00,1JANATAMF,6.1,6.2,6.1,6.2,6.1,6.1,59,1.0641,174000
,,,,,,,,,,
6/2/2014 0:00,1JANATAMF,6.1,6.3,6.1,6.2,6.1,6.2,62,2.1999,358500
,,,,,,,,,,
6/1/2014 0:00,1JANATAMF,6.3,6.3,6.2,6.3,6.2,6.3,39,0.5818,92500
,,,,,,,,,,
5/29/2014 0:00,1JANATAMF,6.4,6.4,6.3,6.4,6.3,6.4,60,0.6211,98000
,,,,,,,,,,
5/28/2014 0:00,1JANATAMF,6.5,6.5,6.3,6.5,6.4,6.5,33,1.6326,255000
,,,,,,,,,,
5/27/2014 0:00,1JANATAMF,6.5,6.6,6.4,6.4,6.5,6.5,31,0.1528,23500
,,,,,,,,,,
5/26/2014 0:00,1JANATAMF,6.5,6.5,6.4,6.5,6.5,6.5,43,1.2154,187000
,,,,,,,,,,
5/25/2014 0:00,1JANATAMF,6.5,6.6,6.5,6.5,6.5,6.5,38,0.1496,23000
,,,,,,,,,,
5/22/2014 0:00,1JANATAMF,6.6,6.6,6.5,6.5,6.5,6.6,34,2.0584,312000
,,,,,,,,,,
5/21/2014 0:00,1JANATAMF,6.6,6.7,6.5,6.6,6.6,6.6,69,1.9352,293000
,,,,,,,,,,
5/20/2014 0:00,1JANATAMF,6.7,6.7,6.5,6.5,6.6,6.6,80,1.9423,293000
,,,,,,,,,,
5/19/2014 0:00,1JANATAMF,6.7,6.7,6.5,6.5,6.6,6.5,50,0.5326,80500
,,,,,,,,,,
5/18/2014 0:00,1JANATAMF,6.5,6.7,6.5,6.6,6.5,6.7,78,1.19,182000
,,,,,,,,,,
5/15/2014 0:00,1JANATAMF,6.7,6.8,6.6,6.6,6.7,6.6,53,0.7098,106000
,,,,,,,,,,
5/14/2014 0:00,1JANATAMF,6.7,6.8,6.6,6.7,6.6,6.7,59,1.0423,155500
,,,,,,,,,,
5/12/2014 0:00,1JANATAMF,6.8,6.8,6.7,6.7,6.7,6.7,38,0.659,97500
,,,,,,,,,,
5/11/2014 0:00,1JANATAMF,6.7,6.8,6.6,6.7,6.7,6.7,60,0.8194,122000
,,,,,,,,,,
5/8/2014 0:00,1JANATAMF,6.8,6.8,6.7,6.7,6.7,6.7,45,0.3751,55500
,,,,,,,,,,
5/7/2014 0:00,1JANATAMF,6.8,6.8,6.7,6.7,6.7,6.6,38,0.209,31000
,,,,,,,,,,
5/6/2014 0:00,1JANATAMF,6.7,6.8,6.6,6.7,6.6,6.7,46,2.2704,340000
,,,,,,,,,,
5/5/2014 0:00,1JANATAMF,6.7,6.9,6.7,6.7,6.7,6.8,55,1.2648,188500
,,,,,,,,,,
5/4/2014 0:00,1JANATAMF,6.8,7.1,6.8,6.9,6.8,6.9,55,2.9722,428500
,,,,,,,,,,
5/4/2014 0:00,1JANATAMF,6.8,7.1,6.8,6.9,6.8,6.9,55,2.9722,428500
,,,,,,,,,,
4/30/2014 0:00,1JANATAMF,7,7.1,6.9,7,6.9,7,134,5.0266,715500
,,,,,,,,,,
4/29/2014 0:00,1JANATAMF,7,7.1,6.9,6.9,7,6.9,86,3.7054,526500
,,,,,,,,,,
4/28/2014 0:00,1JANATAMF,7,7,6.9,6.9,6.9,7,68,2.5103,362000
,,,,,,,,,,
4/27/2014 0:00,1JANATAMF,7.1,7.1,6.9,7,7,7,95,3.1358,447000
,,,,,,,,,,
4/24/2014 0:00,1JANATAMF,7.2,7.2,6.8,6.8,7,6.9,205,6.7075,950000
,,,,,,,,,,
4/23/2014 0:00,1JANATAMF,7.1,7.1,6.7,6.7,6.9,6.7,137,4.0617,583500
,,,,,,,,,,
4/22/2014 0:00,1JANATAMF,6.7,6.8,6.4,6.4,6.7,6.4,113,2.1867,332500
,,,,,,,,,,
4/21/2014 0:00,1JANATAMF,6.4,6.5,6.3,6.3,6.4,6.3,79,1.1786,183000
,,,,,,,,,,
4/20/2014 0:00,1JANATAMF,6.3,6.5,6.3,6.3,6.3,6.3,48,0.4368,69000
,,,,,,,,,,
4/17/2014 0:00,1JANATAMF,6.4,6.5,6.3,6.3,6.3,6.3,39,0.7249,114500
,,,,,,,,,,
4/16/2014 0:00,1JANATAMF,6.3,6.5,6.3,6.4,6.3,6.4,70,1.2709,199000
,,,,,,,,,,
4/15/2014 0:00,1JANATAMF,6.4,6.5,6.3,6.3,6.4,6.3,48,1.6162,252500
,,,,,,,,,,
4/13/2014 0:00,1JANATAMF,6.3,6.5,6.3,6.4,6.3,6.3,29,0.61,96000
,,,,,,,,,,
4/10/2014 0:00,1JANATAMF,6.4,6.4,6.3,6.3,6.3,6.3,95,1.2823,203000
,,,,,,,,,,
4/9/2014 0:00,1JANATAMF,6.4,6.4,6.2,6.2,6.3,6.3,35,0.3437,54500
,,,,,,,,,,
4/8/2014 0:00,1JANATAMF,6.3,6.3,6.3,6.3,6.3,6.3,47,0.7591,120500
,,,,,,,,,,
4/7/2014 0:00,1JANATAMF,6.3,6.4,6.2,6.2,6.3,6.3,54,0.4317,68500
,,,,,,,,,,
4/6/2014 0:00,1JANATAMF,6.3,6.4,6.3,6.3,6.3,6.3,47,0.3909,62000
,,,,,,,,,,
4/3/2014 0:00,1JANATAMF,6.3,6.4,6.3,6.3,6.3,6.3,45,0.7671,121000
,,,,,,,,,,
4/2/2014 0:00,1JANATAMF,6.3,6.4,6.2,6.2,6.3,6.2,59,0.4262,67500
,,,,,,,,,,
4/1/2014 0:00,1JANATAMF,6.2,6.3,6.2,6.2,6.2,6.2,54,0.3619,58000
,,,,,,,,,,
3/31/2014 0:00,1JANATAMF,6.2,6.3,6.1,6.1,6.2,6.2,54,0.4526,73000
,,,,,,,,,,
3/30/2014 0:00,1JANATAMF,6.2,6.3,6.1,6.2,6.2,6.2,84,0.4751,76500
,,,,,,,,,,
3/27/2014 0:00,1JANATAMF,6.2,6.3,6.2,6.2,6.2,6.2,42,0.2027,32500
,,,,,,,,,,
3/25/2014 0:00,1JANATAMF,6.2,6.4,6.2,6.2,6.2,6.2,61,0.4249,68000
,,,,,,,,,,
3/24/2014 0:00,1JANATAMF,6.2,6.4,6.2,6.2,6.2,6.4,62,0.5908,94000
,,,,,,,,,,
3/23/2014 0:00,1JANATAMF,6.4,6.5,6.3,6.3,6.4,6.3,90,0.71,110500
,,,,,,,,,,
3/20/2014 0:00,1JANATAMF,6.3,6.7,6.3,6.7,6.3,6.3,79,0.3901,61500
,,,,,,,,,,
3/19/2014 0:00,1JANATAMF,6.4,6.5,6.3,6.3,6.3,6.2,69,1.0602,166000
,,,,,,,,,,
3/18/2014 0:00,1JANATAMF,6.4,6.6,6.2,6.6,6.2,6.5,127,1.7624,277500
,,,,,,,,,,
3/16/2014 0:00,1JANATAMF,6.6,6.8,6.5,6.6,6.5,6.7,62,0.9364,141500
,,,,,,,,,,
3/13/2014 0:00,1JANATAMF,6.7,6.8,6.6,6.6,6.7,6.7,86,2.0727,309000
,,,,,,,,,,
3/12/2014 0:00,1JANATAMF,6.7,6.8,6.6,6.7,6.7,6.7,53,1.3318,199000
,,,,,,,,,,
3/11/2014 0:00,1JANATAMF,6.7,6.8,6.6,6.6,6.7,6.7,53,0.4903,73000
,,,,,,,,,,
3/10/2014 0:00,1JANATAMF,6.8,6.8,6.6,6.7,6.7,6.7,63,1.0445,154500
,,,,,,,,,,
3/9/2014 0:00,1JANATAMF,6.8,6.8,6.7,6.7,6.7,6.8,77,1.1895,176500
,,,,,,,,,,
3/6/2014 0:00,1JANATAMF,6.7,6.9,6.7,6.8,6.8,6.8,70,1.109,164000
,,,,,,,,,,
3/5/2014 0:00,1JANATAMF,6.8,6.9,6.8,6.8,6.8,6.8,36,3.6007,529500
,,,,,,,,,,
3/4/2014 0:00,1JANATAMF,6.9,6.9,6.7,6.7,6.8,6.7,49,1.3366,195500
,,,,,,,,,,
3/3/2014 0:00,1JANATAMF,6.9,6.9,6.7,6.9,6.7,6.8,75,6.927,1026500
,,,,,,,,,,
3/2/2014 0:00,1JANATAMF,6.9,6.9,6.8,6.8,6.8,6.8,80,3.7976,555000
,,,,,,,,,,
2/27/2014 0:00,1JANATAMF,6.9,6.9,6.8,6.8,6.8,6.8,94,2.4812,363000
,,,,,,,,,,
2/26/2014 0:00,1JANATAMF,6.8,6.9,6.8,6.8,6.8,6.8,43,0.6631,97500
,,,,,,,,,,
2/25/2014 0:00,1JANATAMF,6.8,6.9,6.7,6.8,6.8,6.8,92,5.2993,777000
,,,,,,,,,,
2/24/2014 0:00,1JANATAMF,6.8,6.9,6.8,6.8,6.8,6.8,52,1.678,245000
,,,,,,,,,,
2/23/2014 0:00,1JANATAMF,6.8,6.9,6.8,6.8,6.8,6.8,78,4.5341,663500
,,,,,,,,,,
2/20/2014 0:00,1JANATAMF,6.9,7,6.8,6.8,6.8,6.9,74,2.9804,433000
,,,,,,,,,,
2/19/2014 0:00,1JANATAMF,7,7,6.8,6.8,6.9,6.7,77,3.2368,470500
,,,,,,,,,,
2/18/2014 0:00,1JANATAMF,6.7,6.8,6.7,6.7,6.7,6.7,54,1.5552,232000
,,,,,,,,,,
2/17/2014 0:00,1JANATAMF,6.7,6.8,6.7,6.7,6.7,6.7,38,0.5699,84500
,,,,,,,,,,
2/16/2014 0:00,1JANATAMF,6.7,6.8,6.7,6.7,6.7,6.8,84,2.447,360000
,,,,,,,,,,
2/13/2014 0:00,1JANATAMF,6.9,6.9,6.7,6.7,6.8,6.8,48,1.0606,155500
,,,,,,,,,,
2/12/2014 0:00,1JANATAMF,6.8,6.9,6.7,6.9,6.8,6.7,92,1.0339,153000
,,,,,,,,,,
2/11/2014 0:00,1JANATAMF,6.7,6.9,6.7,6.7,6.7,6.7,68,1.089,162000
,,,,,,,,,,
2/10/2014 0:00,1JANATAMF,6.8,6.9,6.7,6.8,6.7,6.8,105,4.3834,647500
,,,,,,,,,,
2/9/2014 0:00,1JANATAMF,6.9,7,6.8,6.9,6.8,6.8,93,3.8326,553500
,,,,,,,,,,
2/6/2014 0:00,1JANATAMF,6.8,7.1,6.8,7,6.8,7,102,2.5394,366000
,,,,,,,,,,
2/5/2014 0:00,1JANATAMF,7,7.1,7,7.1,7,7.1,126,4.7897,681000
,,,,,,,,,,
2/4/2014 0:00,1JANATAMF,7.2,7.2,6.9,6.9,7.1,6.8,228,8.2035,1165500
,,,,,,,,,,
2/3/2014 0:00,1JANATAMF,6.9,7,6.8,6.9,6.8,6.8,85,2.0466,297500
,,,,,,,,,,
2/2/2014 0:00,1JANATAMF,7,7,6.8,6.9,6.8,6.9,83,2.1256,309500
,,,,,,,,,,
1/30/2014 0:00,1JANATAMF,6.8,7,6.8,7,6.9,6.9,161,4.1678,598500
,,,,,,,,,,
1/29/2014 0:00,1JANATAMF,6.9,7,6.7,6.9,6.9,6.8,105,2.9615,431500
,,,,,,,,,,
1/28/2014 0:00,1JANATAMF,6.8,6.9,6.8,6.8,6.8,6.8,100,2.5891,376500
,,,,,,,,,,
1/27/2014 0:00,1JANATAMF,6.8,7,6.7,6.9,6.8,7,150,5.6358,819500
,,,,,,,,,,
1/26/2014 0:00,1JANATAMF,7.1,7.4,6.9,7.1,7,6.9,235,7.6604,1082500
,,,,,,,,,,
1/23/2014 0:00,1JANATAMF,7,7.1,6.5,6.5,6.9,6.5,313,11.4371,1677000
,,,,,,,,,,
1/22/2014 0:00,1JANATAMF,6.6,6.6,6.3,6.3,6.5,6.3,216,10.6323,1639500
,,,,,,,,,,
1/21/2014 0:00,1JANATAMF,6.4,6.4,6.2,6.2,6.3,6.2,93,2.078,329000
,,,,,,,,,,
1/20/2014 0:00,1JANATAMF,6.3,6.3,6.2,6.2,6.2,6.2,116,2.3699,378500
,,,,,,,,,,
1/19/2014 0:00,1JANATAMF,6.2,6.3,6.1,6.2,6.2,6.1,117,3.109,498500
,,,,,,,,,,
1/16/2014 0:00,1JANATAMF,6.2,6.2,6.1,6.1,6.1,6,75,1.2741,208000
,,,,,,,,,,
1/15/2014 0:00,1JANATAMF,6.1,6.1,6,6.1,6,6,75,1.5088,248000
,,,,,,,,,,
1/13/2014 0:00,1JANATAMF,6,6.1,6,6.1,6,6,70,0.8546,141000
,,,,,,,,,,
1/12/2014 0:00,1JANATAMF,6.1,6.2,6,6,6,6,56,1.2179,200000
,,,,,,,,,,
1/9/2014 0:00,1JANATAMF,6,6.1,6,6.1,6,6,80,1.5787,262500
,,,,,,,,,,
1/8/2014 0:00,1JANATAMF,6.1,6.1,6,6,6,6,26,0.446,74000
,,,,,,,,,,
1/7/2014 0:00,1JANATAMF,6,6.1,5.9,6,6,6,59,1.2437,206500
,,,,,,,,,,
1/6/2014 0:00,1JANATAMF,6,6.1,6,6,6,6,51,0.7332,121000
,,,,,,,,,,
1/2/2014 0:00,1JANATAMF,6.1,6.1,6,6,6,6.1,46,0.7633,126000
,,,,,,,,,,
1/1/2014 0:00,1JANATAMF,6.1,6.2,6,6,6.1,6,39,0.5857,96000
12/31/2015 0:00,1JANATAMF,4.2,4.3,4.2,4.3,4.3,4.3,16,0.377,87878
,,,,,,,,,,
12/30/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.3,4.3,4.2,66,1.032,240322
,,,,,,,,,,
12/29/2015 0:00,1JANATAMF,4.2,4.3,4.2,4.2,4.2,4.3,59,1.117,260942
,,,,,,,,,,
12/28/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.2,4.3,4.2,59,0.56,131964
,,,,,,,,,,
12/27/2015 0:00,1JANATAMF,4.2,4.3,4.2,4.3,4.2,4.3,64,1.426,338070
,,,,,,,,,,
12/24/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.2,4.3,4.2,43,0.879,205031
,,,,,,,,,,
12/23/2015 0:00,1JANATAMF,4.2,4.3,4.2,4.3,4.2,4.3,45,1.234,292095
,,,,,,,,,,
12/22/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.3,4.3,4.4,57,0.493,114702
,,,,,,,,,,
12/21/2015 0:00,1JANATAMF,4.3,4.4,4.2,4.2,4.4,4.3,63,1.412,326512
,,,,,,,,,,
12/20/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.2,4.3,4.3,59,1.413,333055
,,,,,,,,,,
12/17/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.2,4.3,4.3,36,0.271,63106
,,,,,,,,,,
12/15/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.3,4.3,4.3,41,0.6,139886
,,,,,,,,,,
12/14/2015 0:00,1JANATAMF,4.4,4.4,4.2,4.2,4.3,4.2,50,1.075,252485
,,,,,,,,,,
12/13/2015 0:00,1JANATAMF,4.2,4.3,4.2,4.3,4.2,4.3,50,1.376,326444
,,,,,,,,,,
12/10/2015 0:00,1JANATAMF,4.2,4.4,4.2,4.3,4.3,4.3,75,1.811,421361
,,,,,,,,,,
12/9/2015 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.3,4.3,53,0.475,110232
,,,,,,,,,,
12/8/2015 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.3,4.3,86,1.316,302109
,,,,,,,,,,
12/7/2015 0:00,1JANATAMF,4.3,4.4,4.2,4.3,4.3,4.3,64,1.508,350751
,,,,,,,,,,
12/6/2015 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.3,4.3,62,0.683,158510
,,,,,,,,,,
12/3/2015 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.3,4.3,36,0.288,66340
,,,,,,,,,,
12/2/2015 0:00,1JANATAMF,4.4,4.4,4.3,4.4,4.3,4.3,58,1.892,437832
,,,,,,,,,,
12/1/2015 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.3,4.3,29,0.225,52165
,,,,,,,,,,
11/30/2015 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.3,4.4,38,0.887,206191
,,,,,,,,,,
11/29/2015 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.4,4.4,51,0.652,148256
,,,,,,,,,,
11/26/2015 0:00,1JANATAMF,4.4,4.5,4.3,4.4,4.4,4.3,37,0.289,65858
,,,,,,,,,,
11/25/2015 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.3,4.4,27,0.117,27013
,,,,,,,,,,
11/24/2015 0:00,1JANATAMF,4.3,4.5,4.3,4.4,4.4,4.4,52,0.317,72368
,,,,,,,,,,
11/23/2015 0:00,1JANATAMF,4.4,4.5,4.3,4.4,4.4,4.4,41,0.611,138901
,,,,,,,,,,
11/22/2015 0:00,1JANATAMF,4.4,4.4,4.3,4.4,4.4,4.4,59,1.3,298414
,,,,,,,,,,
11/19/2015 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.4,4.3,41,0.715,164159
,,,,,,,,,,
11/18/2015 0:00,1JANATAMF,4.3,4.4,4.2,4.2,4.3,4.3,23,0.153,35584
,,,,,,,,,,
11/17/2015 0:00,1JANATAMF,4.3,4.3,4.2,4.3,4.3,4.3,52,0.614,142890
,,,,,,,,,,
11/16/2015 0:00,1JANATAMF,4.2,4.3,4.1,4.1,4.3,4.2,40,0.442,103370
,,,,,,,,,,
11/15/2015 0:00,1JANATAMF,4.2,4.3,4.1,4.3,4.2,4.2,65,0.564,135426
,,,,,,,,,,
11/12/2015 0:00,1JANATAMF,4.3,4.3,4,4.3,4.2,4.3,83,2.912,699188
,,,,,,,,,,
11/11/2015 0:00,1JANATAMF,4.3,4.4,4.2,4.4,4.3,4.3,83,1.594,367861
,,,,,,,,,,
11/10/2015 0:00,1JANATAMF,4.4,4.5,4.3,4.4,4.3,4.4,74,0.821,189059
,,,,,,,,,,
11/9/2015 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,67,1.394,316843
,,,,,,,,,,
11/8/2015 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,63,0.953,214183
,,,,,,,,,,
11/5/2015 0:00,1JANATAMF,4.4,4.6,4.4,4.5,4.4,4.5,36,0.826,184754
,,,,,,,,,,
11/4/2015 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,52,0.415,92126
,,,,,,,,,,
11/3/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,49,1.137,252430
,,,,,,,,,,
11/2/2015 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.4,64,1.894,423972
,,,,,,,,,,
11/1/2015 0:00,1JANATAMF,4.4,4.6,4.4,4.5,4.4,4.5,45,0.664,148397
,,,,,,,,,,
10/29/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,37,0.96,211150
,,,,,,,,,,
10/28/2015 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,52,0.752,167106
,,,,,,,,,,
10/27/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,51,0.769,170181
,,,,,,,,,,
10/26/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,26,0.437,96873
,,,,,,,,,,
10/25/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.6,52,0.961,212745
,,,,,,,,,,
10/21/2015 0:00,1JANATAMF,4.5,4.7,4.5,4.5,4.6,4.6,48,1.253,273348
,,,,,,,,,,
10/20/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.6,4.6,48,0.694,151516
,,,,,,,,,,
10/19/2015 0:00,1JANATAMF,4.5,4.7,4.5,4.5,4.6,4.5,53,1.215,264737
,,,,,,,,,,
10/18/2015 0:00,1JANATAMF,4.6,4.7,4.5,4.7,4.5,4.7,104,2.427,533682
,,,,,,,,,,
10/15/2015 0:00,1JANATAMF,4.7,4.8,4.6,4.7,4.7,4.7,85,2.098,446809
,,,,,,,,,,
10/14/2015 0:00,1JANATAMF,4.7,4.8,4.7,4.8,4.7,4.8,59,0.634,133572
,,,,,,,,,,
10/13/2015 0:00,1JANATAMF,4.8,5,4.7,4.9,4.8,4.9,96,3.459,718469
,,,,,,,,,,
10/12/2015 0:00,1JANATAMF,4.9,4.9,4.8,4.8,4.9,4.8,104,2.016,414197
,,,,,,,,,,
10/11/2015 0:00,1JANATAMF,4.8,4.9,4.7,4.9,4.8,4.8,122,4.479,925775
,,,,,,,,,,
10/8/2015 0:00,1JANATAMF,4.9,4.9,4.7,4.8,4.8,4.8,113,1.984,412976
,,,,,,,,,,
10/7/2015 0:00,1JANATAMF,4.7,4.9,4.6,4.7,4.8,4.6,252,6.686,1401503
,,,,,,,,,,
10/6/2015 0:00,1JANATAMF,4.6,4.7,4.5,4.5,4.6,4.6,42,1.551,335512
,,,,,,,,,,
10/5/2015 0:00,1JANATAMF,4.6,4.6,4.5,4.6,4.6,4.7,48,1.448,315093
,,,,,,,,,,
10/4/2015 0:00,1JANATAMF,4.7,4.8,4.6,4.7,4.7,4.7,105,1.669,355286
,,,,,,,,,,
10/1/2015 0:00,1JANATAMF,4.7,4.7,4.5,4.6,4.7,4.6,89,1.787,385643
,,,,,,,,,,
9/30/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.6,4.5,34,0.332,72901
,,,,,,,,,,
9/29/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,26,0.258,57050
,,,,,,,,,,
9/28/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,34,0.981,217128
,,,,,,,,,,
9/22/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.5,54,2.046,453650
,,,,,,,,,,
9/21/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.6,53,0.938,207185
,,,,,,,,,,
9/20/2015 0:00,1JANATAMF,4.5,4.7,4.5,4.5,4.6,4.6,46,0.517,112561
,,,,,,,,,,
9/17/2015 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.6,54,0.331,72735
,,,,,,,,,,
9/16/2015 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.6,64,1.032,225086
,,,,,,,,,,
9/15/2015 0:00,1JANATAMF,4.7,4.7,4.5,4.6,4.6,4.5,46,0.504,109573
,,,,,,,,,,
9/14/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,62,0.891,197107
,,,,,,,,,,
9/13/2015 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,38,0.214,47198
,,,,,,,,,,
9/10/2015 0:00,1JANATAMF,4.6,4.7,4.5,4.6,4.5,4.6,61,0.944,205425
,,,,,,,,,,
9/9/2015 0:00,1JANATAMF,4.7,4.8,4.6,4.6,4.6,4.6,68,0.655,140672
,,,,,,,,,,
9/8/2015 0:00,1JANATAMF,4.7,4.7,4.5,4.6,4.6,4.5,124,3.687,799912
,,,,,,,,,,
9/7/2015 0:00,1JANATAMF,4.5,4.6,4.4,4.4,4.5,4.5,83,1.351,298410
,,,,,,,,,,
9/6/2015 0:00,1JANATAMF,4.5,4.5,4.1,4.1,4.5,4.9,98,1.771,400873
,,,,,,,,,,
9/3/2015 0:00,1JANATAMF,0,0,0,0,4.9,4.9,0,0,0
,,,,,,,,,,
9/2/2015 0:00,1JANATAMF,5,5,4.9,4.9,4.9,4.9,65,0.98,199972
,,,,,,,,,,
9/1/2015 0:00,1JANATAMF,5,5,4.9,5,4.9,5,25,0.648,132161
,,,,,,,,,,
8/31/2015 0:00,1JANATAMF,4.9,5,4.9,5,5,5,60,0.787,157729
,,,,,,,,,,
8/30/2015 0:00,1JANATAMF,5,5.1,4.9,5,5,5,71,1.184,236770
